conceptid,Value,ValueType,Provider 
SITE_LOCATION_CERTAINTY_TYPE:1,001,sortoder,Eamena
SITE_LOCATION_CERTAINTY_TYPE:2,002,sortoder,Eamena
SITE_LOCATION_CERTAINTY_TYPE:3,003,sortoder,Eamena
SITE_LOCATION_CERTAINTY_TYPE:4,004,sortoder,Eamena
SITE_LOCATION_CERTAINTY_TYPE:5,005,sortoder,Eamena
