conceptid,Value,ValueType,Provider 
SITE_OVERALL_INTERPRETATION_CERTAINTY_TYPE:1,1,sortorder,Eamena
SITE_OVERALL_INTERPRETATION_CERTAINTY_TYPE:2,2,sortorder,Eamena
SITE_OVERALL_INTERPRETATION_CERTAINTY_TYPE:3,3,sortorder,Eamena
SITE_OVERALL_INTERPRETATION_CERTAINTY_TYPE:4,4,sortorder,Eamena
SITE_OVERALL_INTERPRETATION_CERTAINTY_TYPE:5,5,sortorder,Eamena
SITE_OVERALL_INTERPRETATION_CERTAINTY_TYPE:6,6,sortorder,Eamena
