conceptid,PrefLabel,AltLabels,ParentConceptid,ConceptType,Provider
SITE_SIZE_CERTAINTY_TYPE:1,Negligible,,SITE_SIZE_CERTAINTY_TYPE_AUTHORITY_DOCUMENT.csv,Index,Eamena
SITE_SIZE_CERTAINTY_TYPE:2,Low,,SITE_SIZE_CERTAINTY_TYPE_AUTHORITY_DOCUMENT.csv,Index,Eamena
SITE_SIZE_CERTAINTY_TYPE:3,Medium,,SITE_SIZE_CERTAINTY_TYPE_AUTHORITY_DOCUMENT.csv,Index,Eamena
SITE_SIZE_CERTAINTY_TYPE:4,High,,SITE_SIZE_CERTAINTY_TYPE_AUTHORITY_DOCUMENT.csv,Index,Eamena
SITE_SIZE_CERTAINTY_TYPE:5,Definite,,SITE_SIZE_CERTAINTY_TYPE_AUTHORITY_DOCUMENT.csv,Index,Eamena
