conceptid,PrefLabel,AltLabels,ParentConceptid,ConceptType,Provider
CULTURAL_PERIOD_CERTAINTY_TYPE:1,Possible,,CULTURAL_PERIOD_CERTAINTY_TYPE_AUTHORITY_DOCUMENT.csv,Index,Eamena
CULTURAL_PERIOD_CERTAINTY_TYPE:2,Probable,,CULTURAL_PERIOD_CERTAINTY_TYPE_AUTHORITY_DOCUMENT.csv,Index,Eamena
CULTURAL_PERIOD_CERTAINTY_TYPE:3,Definite,,CULTURAL_PERIOD_CERTAINTY_TYPE_AUTHORITY_DOCUMENT.csv,Index,Eamena
