conceptid,Value,ValueType,Provider 
FEATURE_EVIDENCE_TYPE_CERTAINTY_TYPE:1,001,sortorder,Eamena
FEATURE_EVIDENCE_TYPE_CERTAINTY_TYPE:2,002,sortorder,Eamena
FEATURE_EVIDENCE_TYPE_CERTAINTY_TYPE:3,003,sortorder,Eamena
FEATURE_EVIDENCE_TYPE_CERTAINTY_TYPE:4,004,sortorder,Eamena
FEATURE_EVIDENCE_TYPE_CERTAINTY_TYPE:5,005,sortorder,Eamena
FEATURE_EVIDENCE_TYPE_CERTAINTY_TYPE:6,006,sortorder,Eamena
