conceptid,Value,ValueType,Provider 
THREAT_CAUSE_CERTAINTY_TYPE:1,1,sortorder,Eamena
THREAT_CAUSE_CERTAINTY_TYPE:2,2,sortorder,Eamena
THREAT_CAUSE_CERTAINTY_TYPE:3,3,sortorder,Eamena
THREAT_CAUSE_CERTAINTY_TYPE:4,4,sortorder,Eamena
THREAT_CAUSE_CERTAINTY_TYPE:5,5,sortorder,Eamena
THREAT_CAUSE_CERTAINTY_TYPE:6,6,sortorder,Eamena
