conceptid,PrefLabel,AltLabels,ParentConceptid,ConceptType,Provider
SITE_LOCATION_CERTAINTY_TYPE:1,Negligible,,SITE_LOCATION_CERTAINTY_TYPE_AUTHORITY_DOCUMENT.csv,Index,Eamena
SITE_LOCATION_CERTAINTY_TYPE:2,Low,,SITE_LOCATION_CERTAINTY_TYPE_AUTHORITY_DOCUMENT.csv,Index,Eamena
SITE_LOCATION_CERTAINTY_TYPE:3,Medium,,SITE_LOCATION_CERTAINTY_TYPE_AUTHORITY_DOCUMENT.csv,Index,Eamena
SITE_LOCATION_CERTAINTY_TYPE:4,High,,SITE_LOCATION_CERTAINTY_TYPE_AUTHORITY_DOCUMENT.csv,Index,Eamena
SITE_LOCATION_CERTAINTY_TYPE:5,Definite,,SITE_LOCATION_CERTAINTY_TYPE_AUTHORITY_DOCUMENT.csv,Index,Eamena
