conceptid,Value,ValueType,Provider 
DISTURBANCE_EXTENT_TYPE:1,1,sortorder,Eamena
DISTURBANCE_EXTENT_TYPE:2,2,sortorder,Eamena
DISTURBANCE_EXTENT_TYPE:3,3,sortorder,Eamena
DISTURBANCE_EXTENT_TYPE:4,4,sortorder,Eamena
DISTURBANCE_EXTENT_TYPE:5,5,sortorder,Eamena
DISTURBANCE_EXTENT_TYPE:6,6,sortorder,Eamena
