conceptid,Value,ValueType,Provider 
CONDITION:1,001,sortorder,GCI
CONDITION:2,002,sortorder,GCI
CONDITION:3,003,sortorder,GCI
CONDITION:4,004,sortorder,GCI
CONDITION:5,005,sortorder,GCI
CONDITION:6,006,sortorder,GCI
