conceptid,Value,ValueType,Provider 
THREAT_CAUSE_CERTAINTY_TYPE:1,001,sortorder,Eamena
THREAT_CAUSE_CERTAINTY_TYPE:2,002,sortorder,Eamena
THREAT_CAUSE_CERTAINTY_TYPE:3,003,sortorder,Eamena
THREAT_CAUSE_CERTAINTY_TYPE:4,004,sortorder,Eamena
THREAT_CAUSE_CERTAINTY_TYPE:5,005,sortorder,Eamena
THREAT_CAUSE_CERTAINTY_TYPE:6,006,sortorder,Eamena
