conceptid,Value,ValueType,Provider 
SITE_OVERALL_INTERPRETATION_CERTAINTY_TYPE:1,001,sortorder,EAMENA
SITE_OVERALL_INTERPRETATION_CERTAINTY_TYPE:2,002,sortorder,EAMENA
SITE_OVERALL_INTERPRETATION_CERTAINTY_TYPE:3,003,sortorder,EAMENA
SITE_OVERALL_INTERPRETATION_CERTAINTY_TYPE:4,004,sortorder,EAMENA
SITE_OVERALL_INTERPRETATION_CERTAINTY_TYPE:5,005,sortorder,EAMENA
SITE_OVERALL_INTERPRETATION_CERTAINTY_TYPE:6,006,sortorder,EAMENA
