conceptid,PrefLabel,AltLabels,ParentConceptid,ConceptType,Provider
THREAT_CAUSE_TYPE:1,Unknown,,THREAT_CAUSE_TYPE_AUTHORITY_DOCUMENT.csv,Index,Eamena
THREAT_CAUSE_TYPE:2,No Visible/Known,,THREAT_CAUSE_TYPE_AUTHORITY_DOCUMENT.csv,Index,Eamena
THREAT_CAUSE_TYPE:3,Animal/Pest Infestation,,THREAT_CAUSE_TYPE_AUTHORITY_DOCUMENT.csv,Index,Eamena
THREAT_CAUSE_TYPE:4,Clearance (Bulldozing/Levelling),,THREAT_CAUSE_TYPE_AUTHORITY_DOCUMENT.csv,Index,Eamena
THREAT_CAUSE_TYPE:5,Clearance (Hand),,THREAT_CAUSE_TYPE_AUTHORITY_DOCUMENT.csv,Index,Eamena
THREAT_CAUSE_TYPE:6,Clearance (Unclassified),,THREAT_CAUSE_TYPE_AUTHORITY_DOCUMENT.csv,Index,Eamena
THREAT_CAUSE_TYPE:7,Conservation,,THREAT_CAUSE_TYPE_AUTHORITY_DOCUMENT.csv,Index,Eamena
THREAT_CAUSE_TYPE:8,Construction,,THREAT_CAUSE_TYPE_AUTHORITY_DOCUMENT.csv,Index,Eamena
THREAT_CAUSE_TYPE:9,Demolition,,THREAT_CAUSE_TYPE_AUTHORITY_DOCUMENT.csv,Index,Eamena
THREAT_CAUSE_TYPE:10,Drilling,,THREAT_CAUSE_TYPE_AUTHORITY_DOCUMENT.csv,Index,Eamena
THREAT_CAUSE_TYPE:11,Dumping,,THREAT_CAUSE_TYPE_AUTHORITY_DOCUMENT.csv,Index,Eamena
THREAT_CAUSE_TYPE:12,Excavation (Bulldozing/Machinery),,THREAT_CAUSE_TYPE_AUTHORITY_DOCUMENT.csv,Index,Eamena
THREAT_CAUSE_TYPE:13,Excavation (Hand),,THREAT_CAUSE_TYPE_AUTHORITY_DOCUMENT.csv,Index,Eamena
THREAT_CAUSE_TYPE:14,Excavation (Unclassified),,THREAT_CAUSE_TYPE_AUTHORITY_DOCUMENT.csv,Index,Eamena
THREAT_CAUSE_TYPE:15,Explosion,,THREAT_CAUSE_TYPE_AUTHORITY_DOCUMENT.csv,Index,Eamena
THREAT_CAUSE_TYPE:16,Fire,,THREAT_CAUSE_TYPE_AUTHORITY_DOCUMENT.csv,Index,Eamena
