conceptid,PrefLabel,AltLabels,ParentConceptid,ConceptType,Provider
TO:062,7500 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:063,7450 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:064,7400 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:065,7350 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:066,7300 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:067,7250 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:068,7200 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:069,7150 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:070,7100 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:071,7050 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:072,7000 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:073,6950 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:074,6900 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:075,6850 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:076,6800 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:077,6750 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:078,6700 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:079,6650 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:080,6600 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:081,6550 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:082,6500 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:083,6450 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:084,6400 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:085,6350 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:086,6300 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:087,6250 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:088,6200 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:089,6150 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:090,6100 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:091,6050 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:092,6000 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:093,5950 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:094,5900 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:095,5850 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:096,5800 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:097,5750 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:098,5700 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:099,5650 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:100,5600 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:101,5550 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:102,5500 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:103,5450 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:104,5400 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:105,5350 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:106,5300 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:107,5250 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:108,5200 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:109,5150 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:110,5100 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:111,5050 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:112,5000 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:113,4950 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:114,4900 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:115,4850 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:116,4800 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:117,4750 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:118,4700 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:119,4650 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:120,4600 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:121,4550 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:122,4500 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:123,4450 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:124,4400 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:125,4350 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:126,4300 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:127,4250 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:128,4200 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:129,4150 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:130,4100 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:131,4050 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:132,4000 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:133,3950 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:134,3900 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:135,3850 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:136,3800 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:137,3750 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:138,3700 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:139,3650 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:140,3600 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:141,3550 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:142,3500 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:143,3450 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:144,3400 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:145,3350 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:146,3300 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:147,3250 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:148,3200 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:149,3150 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:150,3100 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:151,3050 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:152,3000 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:153,2950 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:154,2900 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:155,2890 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:156,2850 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:157,2800 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:158,2750 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:159,2700 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:160,2686 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:161,2650 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:162,2613 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:163,2600 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:164,2550 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:165,2500 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:166,2494 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:167,2450 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:168,2400 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:169,2350 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:170,2345 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:171,2300 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:172,2250 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:173,2200 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:174,2181 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:175,2160 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:176,2150 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:177,2125 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:178,2100 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:179,2055 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:180,2050 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:181,2025 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:182,2000 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:183,1985 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:184,1950 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:185,1900 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:186,1850 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:187,1800 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:188,1773 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:189,1750 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:190,1700 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:191,1650 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:192,1600 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:193,1580 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:194,1550 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:195,1500 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:196,1450 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:197,1400 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:198,1350 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:199,1300 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:200,1295 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:201,1250 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:202,1200 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:203,1186 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:204,1150 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:205,1100 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:206,1069 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:207,1050 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:208,1000 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:209,950 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:210,945 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:211,900 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:212,850 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:213,800 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:214,750 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:215,715 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:216,700 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:217,664 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:218,656 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:219,650 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:220,600 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:221,550 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:222,525 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:223,500 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:224,450 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:225,404 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:226,400 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:227,399 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:228,380 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:229,350 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:230,343 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:231,332 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:232,330 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:233,323 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:234,300 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:235,250 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:236,200 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:237,160 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:238,150 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:239,146 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:240,100 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:241,96 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:242,64 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:243,50 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:244,38 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:245,31 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:246,30 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:247,27 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:248,1 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:249,0 BC,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:250,AD 1,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:251,AD 42,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:252,AD 50,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:253,AD 68,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:254,AD 96,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:255,AD 100,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:256,AD 150,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:257,AD 192,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:258,AD 200,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:259,AD 224,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:260,AD 235,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:261,AD 250,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:262,AD 282,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:263,AD 285,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:264,AD 300,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:265,AD 324,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:266,AD 350,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:267,AD 361,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:268,AD 394,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:269,AD 395,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:270,AD 400,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:271,AD 430,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:272,AD 450,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:273,AD 500,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:274,AD 533,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:275,AD 550,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:276,AD 600,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:277,AD 610,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:278,AD 635,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:279,AD 640,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:280,AD 641,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:281,AD 645,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:282,AD 650,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:283,AD 651,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:284,AD 670,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:285,AD 700,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:286,AD 711,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:287,AD 750,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:288,AD 800,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:289,AD 850,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:290,AD 868,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:291,AD 900,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:292,AD 950,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:293,AD 969,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:294,AD 1000,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:295,AD 1050,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:296,AD 1060,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:297,AD 1070,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:298,AD 1100,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:299,AD 1150,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:300,AD 1171,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:301,AD 1200,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:302,AD 1250,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:303,AD 1260,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
