conceptid,PrefLabel,AltLabels,ParentConceptid,ConceptType,Provider 
RESOURCE_TO_RESOURCE_RELATIONSHIP_TYPE:1,Adjacent,Adjacent,RESOURCE_TO_RESOURCE_RELATIONSHIP_TYPE_AUTHORITY_DOCUMENT.csv,Index,eamena
RESOURCE_TO_RESOURCE_RELATIONSHIP_TYPE:2,contains,contains,RESOURCE_TO_RESOURCE_RELATIONSHIP_TYPE_AUTHORITY_DOCUMENT.csv,Index,eamena
RESOURCE_TO_RESOURCE_RELATIONSHIP_TYPE:3,is contained within,is contained within,RESOURCE_TO_RESOURCE_RELATIONSHIP_TYPE_AUTHORITY_DOCUMENT.csv,Index,eamena
RESOURCE_TO_RESOURCE_RELATIONSHIP_TYPE:4,Intersecting,Interesecting,RESOURCE_TO_RESOURCE_RELATIONSHIP_TYPE_AUTHORITY_DOCUMENT.csv,Index,eamena
RESOURCE_TO_RESOURCE_RELATIONSHIP_TYPE:6,Overlapping ,Overlapping ,RESOURCE_TO_RESOURCE_RELATIONSHIP_TYPE_AUTHORITY_DOCUMENT.csv,Index,eamena
